Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TDS mg/L,pH,pH mV,Temp °C,Vertical Position m,Battery V,Cable Pwr V, mavlink_global_position_int_t.lat, mavlink_global_position_int_t.lon,,
10/6/2020,16:01:34,0,<site>,1.16,90.6,0.387,109,90.1,92,8.75,0.55,0.05,107.6,1.44,70,7.73,-42.1,16.719,0.387,5.82,11.8,441237836,-701065933,44.1237836,-70.1065933
10/6/2020,16:01:35,0,<site>,1.15,90.6,0.387,109,90.1,92,8.75,0.55,0.05,107.6,1.45,70,7.73,-42.1,16.719,0.388,5.82,11.8,441237836,-701065933,44.1237836,-70.1065933
10/6/2020,16:01:36,0,<site>,1.14,90.6,0.387,109,90.1,92,8.75,0.55,0.05,107.6,1.44,70,7.73,-42,16.719,0.387,5.82,11.8,441237699,-701065954,44.1237699,-70.1065954
10/6/2020,16:01:37,0,<site>,1.15,90.6,0.387,109,90.1,92,8.75,0.55,0.05,107.6,1.44,70,7.73,-42,16.719,0.388,5.82,11.8,441237675,-701065959,44.1237675,-70.1065959
10/6/2020,16:01:38,0,<site>,1.15,90.6,0.387,109,90.1,92,8.75,0.55,0.05,107.6,1.44,70,7.73,-42,16.719,0.386,5.82,11.8,441237652,-701065965,44.1237652,-70.1065965
10/6/2020,16:01:39,0,<site>,1.16,90.6,0.387,109,90.1,92,8.75,0.55,0.05,107.6,1.44,70,7.73,-42,16.718,0.387,5.82,11.8,441237627,-701065968,44.1237627,-70.1065968
10/6/2020,16:01:40,0,<site>,1.16,90.6,0.387,109.1,90.1,92,8.75,0.55,0.05,107.6,1.43,70,7.73,-42,16.718,0.387,5.82,11.8,441237627,-701065968,44.1237627,-70.1065968
10/6/2020,16:01:41,0,<site>,1.15,90.6,0.387,109.1,90.1,92,8.75,0.55,0.05,107.6,1.44,70,7.73,-42,16.718,0.387,5.82,11.8,441237547,-701065989,44.1237547,-70.1065989
10/6/2020,16:01:42,0,<site>,1.16,90.6,0.387,109.1,90.1,92,8.76,0.55,0.05,107.6,1.44,70,7.73,-42,16.718,0.388,5.82,11.8,441237513,-701066000,44.1237513,-70.1066
10/6/2020,16:01:43,0,<site>,1.15,90.6,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-42,16.718,0.386,5.82,11.8,441237480,-701066012,44.123748,-70.1066012
10/6/2020,16:01:44,0,<site>,1.15,90.6,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.43,70,7.73,-41.9,16.717,0.387,5.82,11.8,441237447,-701066023,44.1237447,-70.1066023
10/6/2020,16:01:45,0,<site>,1.15,90.6,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.43,70,7.73,-41.9,16.717,0.387,5.82,11.8,441237413,-701066031,44.1237413,-70.1066031
10/6/2020,16:01:46,0,<site>,1.17,90.6,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.43,70,7.73,-41.9,16.717,0.387,5.82,11.8,441237413,-701066031,44.1237413,-70.1066031
10/6/2020,16:01:47,0,<site>,1.17,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.42,70,7.73,-41.9,16.717,0.387,5.82,11.8,441237413,-701066031,44.1237413,-70.1066031
10/6/2020,16:01:48,0,<site>,1.16,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.43,70,7.73,-41.9,16.716,0.388,5.82,11.8,441237231,-701066129,44.1237231,-70.1066129
10/6/2020,16:01:49,0,<site>,1.16,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.43,70,7.73,-41.9,16.716,0.388,5.82,11.8,441237231,-701066129,44.1237231,-70.1066129
10/6/2020,16:01:50,0,<site>,1.16,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.43,70,7.73,-41.9,16.716,0.387,5.82,11.8,441237231,-701066129,44.1237231,-70.1066129
10/6/2020,16:01:51,0,<site>,1.16,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.717,0.387,5.82,11.8,441237169,-701066173,44.1237169,-70.1066173
10/6/2020,16:01:52,0,<site>,1.16,90.7,0.387,109.2,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.718,0.387,5.82,11.8,441237140,-701066190,44.123714,-70.106619
10/6/2020,16:01:53,0,<site>,1.16,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.719,0.387,5.82,11.8,441237140,-701066190,44.123714,-70.106619
10/6/2020,16:01:54,0,<site>,1.17,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.719,0.386,5.82,11.8,441237075,-701066235,44.1237075,-70.1066235
10/6/2020,16:01:55,0,<site>,1.17,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.72,0.387,5.82,11.8,441237075,-701066235,44.1237075,-70.1066235
10/6/2020,16:01:56,0,<site>,1.16,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.45,70,7.73,-41.9,16.72,0.386,5.82,11.8,441236945,-701066352,44.1236945,-70.1066352
10/6/2020,16:01:57,0,<site>,1.16,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.721,0.387,5.82,11.8,441236835,-701066423,44.1236835,-70.1066423
10/6/2020,16:01:58,0,<site>,1.17,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.721,0.388,5.82,11.8,441236793,-701066438,44.1236793,-70.1066438
10/6/2020,16:01:59,0,<site>,1.17,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.721,0.387,5.82,11.8,441236793,-701066438,44.1236793,-70.1066438
10/6/2020,16:02:00,0,<site>,1.18,90.6,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.722,0.387,5.82,11.8,441236454,-701066475,44.1236454,-70.1066475
10/6/2020,16:02:01,0,<site>,1.17,90.6,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.43,70,7.73,-41.8,16.722,0.386,5.82,11.8,441236454,-701066475,44.1236454,-70.1066475
10/6/2020,16:02:02,0,<site>,1.18,90.6,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.43,70,7.73,-41.8,16.722,0.388,5.82,11.8,441236454,-701066475,44.1236454,-70.1066475
10/6/2020,16:02:03,0,<site>,1.18,90.6,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.8,16.723,0.387,5.82,11.8,441236454,-701066475,44.1236454,-70.1066475
10/6/2020,16:02:04,0,<site>,1.18,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.44,70,7.73,-41.8,16.723,0.388,5.82,11.8,441236219,-701066476,44.1236219,-70.1066476
10/6/2020,16:02:05,0,<site>,1.18,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.45,70,7.73,-41.8,16.723,0.387,5.82,11.8,441235986,-701066518,44.1235986,-70.1066518
10/6/2020,16:02:06,0,<site>,1.19,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.45,70,7.73,-41.9,16.724,0.387,5.82,11.8,441235950,-701066529,44.123595,-70.1066529
10/6/2020,16:02:07,0,<site>,1.21,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.46,70,7.73,-41.9,16.724,0.386,5.82,11.8,441235950,-701066529,44.123595,-70.1066529
10/6/2020,16:02:08,0,<site>,1.19,90.7,0.387,109.1,90.1,92,8.75,0.55,0.05,107.7,1.45,70,7.73,-41.9,16.725,0.387,5.82,11.8,441235889,-701066559,44.1235889,-70.1066559
10/6/2020,16:02:09,0,<site>,1.18,90.7,0.387,109.1,90.1,92,8.75,0.55,0.05,107.7,1.45,70,7.73,-41.9,16.726,0.388,5.82,11.8,441235868,-701066573,44.1235868,-70.1066573
10/6/2020,16:02:10,0,<site>,1.18,90.7,0.387,109.1,90.1,92,8.75,0.55,0.05,107.7,1.45,70,7.73,-41.9,16.726,0.387,5.82,11.8,441235868,-701066573,44.1235868,-70.1066573
10/6/2020,16:02:11,0,<site>,1.18,90.6,0.387,109.1,90.1,92,8.75,0.55,0.05,107.7,1.45,70,7.73,-41.9,16.727,0.388,5.82,11.8,441235868,-701066573,44.1235868,-70.1066573
10/6/2020,16:02:12,0,<site>,1.18,90.7,0.387,109.1,90.1,92,8.75,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.727,0.387,5.82,11.8,441235616,-701066627,44.1235616,-70.1066627
10/6/2020,16:02:13,0,<site>,1.18,90.7,0.387,109.1,90.1,92,8.75,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.728,0.387,5.82,11.8,441235616,-701066627,44.1235616,-70.1066627
10/6/2020,16:02:14,0,<site>,1.17,90.7,0.387,109.1,90,92,8.75,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.728,0.387,5.82,11.8,441235616,-701066627,44.1235616,-70.1066627
10/6/2020,16:02:15,0,<site>,1.16,90.7,0.387,109.1,90,92,8.75,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.728,0.387,5.82,11.8,441235616,-701066627,44.1235616,-70.1066627
10/6/2020,16:02:16,0,<site>,1.16,90.7,0.387,109.1,90,91.9,8.75,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.727,0.387,5.82,11.8,441235616,-701066627,44.1235616,-70.1066627
10/6/2020,16:02:17,0,<site>,1.14,90.7,0.387,109.1,90,91.9,8.75,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.727,0.387,5.82,11.8,441235115,-701066806,44.1235115,-70.1066806
10/6/2020,16:02:18,0,<site>,1.13,90.7,0.387,109.1,90,91.9,8.75,0.55,0.05,107.7,1.43,70,7.73,-41.9,16.727,0.387,5.82,11.8,441235037,-701066831,44.1235037,-70.1066831
10/6/2020,16:02:19,0,<site>,1.13,90.6,0.387,109.1,90,91.9,8.75,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.726,0.388,5.82,11.8,441235037,-701066831,44.1235037,-70.1066831
10/6/2020,16:02:20,0,<site>,1.12,90.6,0.387,109.1,90,91.9,8.75,0.55,0.05,107.6,1.44,70,7.73,-41.9,16.726,0.388,5.82,11.8,441234994,-701066841,44.1234994,-70.1066841
10/6/2020,16:02:21,0,<site>,1.13,90.6,0.387,109.1,90,91.9,8.75,0.55,0.05,107.6,1.44,70,7.73,-41.9,16.725,0.388,5.82,11.8,441234952,-701066853,44.1234952,-70.1066853
10/6/2020,16:02:22,0,<site>,1.13,90.6,0.387,109.1,90,91.9,8.75,0.55,0.05,107.7,1.43,70,7.73,-41.9,16.724,0.387,5.82,11.8,441234952,-701066853,44.1234952,-70.1066853
10/6/2020,16:02:23,0,<site>,1.12,90.7,0.387,109.1,90,91.9,8.74,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.724,0.387,5.82,11.8,441234723,-701066944,44.1234723,-70.1066944
10/6/2020,16:02:24,0,<site>,1.12,90.7,0.387,109.1,90,91.9,8.74,0.55,0.05,107.7,1.44,70,7.73,-41.9,16.723,0.388,5.82,11.8,441234684,-701066962,44.1234684,-70.1066962
10/6/2020,16:02:25,0,<site>,1.12,90.7,0.387,109.1,90,91.9,8.74,0.55,0.05,107.7,1.44,70,7.73,-41.8,16.723,0.387,5.82,11.8,441234650,-701066978,44.123465,-70.1066978
10/6/2020,16:02:26,0,<site>,1.12,90.7,0.387,109.1,90,91.9,8.74,0.55,0.05,107.7,1.43,70,7.73,-41.8,16.723,0.388,5.82,11.8,441234650,-701066978,44.123465,-70.1066978
10/6/2020,16:02:27,0,<site>,1.12,90.7,0.387,109.1,90,91.9,8.74,0.55,0.05,107.7,1.43,70,7.73,-41.8,16.723,0.387,5.82,11.8,441234650,-701066978,44.123465,-70.1066978
10/6/2020,16:02:28,0,<site>,1.12,90.7,0.387,109.1,90,91.9,8.74,0.55,0.05,107.7,1.42,70,7.73,-41.8,16.723,0.387,5.82,11.8,441234650,-701066978,44.123465,-70.1066978
10/6/2020,16:02:29,0,<site>,1.13,90.7,0.387,109.1,89.9,91.9,8.74,0.55,0.05,107.7,1.42,70,7.73,-41.7,16.724,0.387,5.82,11.8,441234489,-701067078,44.1234489,-70.1067078
10/6/2020,16:02:30,0,<site>,1.12,90.7,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.73,-41.7,16.724,0.387,5.82,11.8,441234489,-701067078,44.1234489,-70.1067078
10/6/2020,16:02:31,0,<site>,1.13,90.7,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.42,70,7.73,-41.7,16.724,0.388,5.82,11.8,441234484,-701067110,44.1234484,-70.106711
10/6/2020,16:02:32,0,<site>,1.13,90.7,0.387,109.2,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.73,-41.6,16.724,0.386,5.82,11.8,441234484,-701067110,44.1234484,-70.106711
10/6/2020,16:02:33,0,<site>,1.13,90.7,0.387,109.2,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.72,-41.6,16.724,0.387,5.82,11.8,441234484,-701067110,44.1234484,-70.106711
10/6/2020,16:02:34,0,<site>,1.13,90.7,0.387,109.2,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.72,-41.5,16.724,0.387,5.82,11.8,441234484,-701067110,44.1234484,-70.106711
10/6/2020,16:02:35,0,<site>,1.13,90.7,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.42,70,7.72,-41.5,16.724,0.387,5.82,11.8,441234553,-701067057,44.1234553,-70.1067057
10/6/2020,16:02:36,0,<site>,1.14,90.7,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.72,-41.5,16.725,0.387,5.82,11.8,441234576,-701067001,44.1234576,-70.1067001
10/6/2020,16:02:37,0,<site>,1.14,90.7,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.44,70,7.72,-41.4,16.725,0.388,5.82,11.8,441234576,-701067001,44.1234576,-70.1067001
10/6/2020,16:02:38,0,<site>,1.14,90.7,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.72,-41.4,16.725,0.386,5.82,11.8,441234606,-701066801,44.1234606,-70.1066801
10/6/2020,16:02:39,0,<site>,1.14,90.7,0.387,109.1,89.9,91.8,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.725,0.387,5.82,11.8,441234606,-701066801,44.1234606,-70.1066801
10/6/2020,16:02:40,0,<site>,1.13,90.6,0.387,109.1,89.9,91.8,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.724,0.387,5.82,11.8,441234606,-701066801,44.1234606,-70.1066801
10/6/2020,16:02:41,0,<site>,1.14,90.6,0.387,109.1,89.9,91.8,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.724,0.388,5.82,11.8,441234606,-701066801,44.1234606,-70.1066801
10/6/2020,16:02:42,0,<site>,1.14,90.6,0.387,109.1,89.8,91.8,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.724,0.387,5.82,11.8,441234606,-701066801,44.1234606,-70.1066801
10/6/2020,16:02:43,0,<site>,1.15,90.6,0.387,109.1,89.8,91.7,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.724,0.386,5.82,11.8,441234606,-701066801,44.1234606,-70.1066801
10/6/2020,16:02:44,0,<site>,1.15,90.6,0.387,109.1,89.8,91.7,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.724,0.388,5.82,11.8,441234458,-701066199,44.1234458,-70.1066199
10/6/2020,16:02:45,0,<site>,1.16,90.6,0.387,109.1,89.8,91.7,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.723,0.386,5.82,11.8,441234458,-701066199,44.1234458,-70.1066199
10/6/2020,16:02:46,0,<site>,1.15,90.6,0.387,109.1,89.8,91.7,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.723,0.387,5.82,11.8,441234413,-701066106,44.1234413,-70.1066106
10/6/2020,16:02:47,0,<site>,1.15,90.6,0.387,109.1,89.8,91.7,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.723,0.388,5.82,11.8,441234391,-701066055,44.1234391,-70.1066055
10/6/2020,16:02:48,0,<site>,1.15,90.6,0.387,109.1,89.8,91.7,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.723,0.387,5.82,11.8,441234391,-701066055,44.1234391,-70.1066055
10/6/2020,16:02:49,0,<site>,1.15,90.6,0.387,109.1,89.8,91.7,8.73,0.55,0.05,107.7,1.43,70,7.72,-41.3,16.722,0.388,5.82,11.8,441234276,-701065723,44.1234276,-70.1065723
10/6/2020,16:02:50,0,<site>,1.15,90.6,0.387,109.1,89.8,91.7,8.73,0.55,0.05,107.7,1.42,70,7.72,-41.3,16.721,0.388,5.82,11.8,441234250,-701065621,44.123425,-70.1065621
10/6/2020,16:02:51,0,<site>,1.17,90.6,0.387,109.1,89.8,91.8,8.73,0.55,0.05,107.6,1.42,70,7.72,-41.4,16.721,0.387,5.82,11.8,441234250,-701065621,44.123425,-70.1065621
10/6/2020,16:02:52,0,<site>,1.17,90.6,0.387,109.1,89.9,91.8,8.73,0.55,0.05,107.7,1.42,70,7.72,-41.4,16.721,0.387,5.82,11.8,441234210,-701065389,44.123421,-70.1065389
10/6/2020,16:02:53,0,<site>,1.16,90.7,0.387,109.1,89.9,91.8,8.73,0.55,0.05,107.7,1.42,70,7.72,-41.4,16.721,0.386,5.82,11.8,441234203,-701065346,44.1234203,-70.1065346
10/6/2020,16:02:54,0,<site>,1.16,90.6,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.72,-41.4,16.721,0.387,5.82,11.8,441234200,-701065300,44.12342,-70.10653
10/6/2020,16:02:55,0,<site>,1.16,90.6,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.72,-41.5,16.721,0.387,5.82,11.8,441234194,-701065254,44.1234194,-70.1065254
10/6/2020,16:02:56,0,<site>,1.16,90.7,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.72,-41.5,16.721,0.387,5.81,11.8,441234187,-701065153,44.1234187,-70.1065153
10/6/2020,16:02:57,0,<site>,1.16,90.7,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.43,70,7.72,-41.6,16.721,0.387,5.81,11.8,441234186,-701065104,44.1234186,-70.1065104
10/6/2020,16:02:58,0,<site>,1.17,90.6,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.44,70,7.73,-41.6,16.721,0.388,5.81,11.8,441234186,-701065104,44.1234186,-70.1065104
10/6/2020,16:02:59,0,<site>,1.18,90.6,0.387,109.1,89.9,91.8,8.74,0.55,0.05,107.7,1.44,70,7.73,-41.7,16.721,0.387,5.81,11.8,441234177,-701064996,44.1234177,-70.1064996
10/6/2020,16:03:00,0,<site>,1.18,90.6,0.387,109.1,90,91.9,8.74,0.55,0.05,107.7,1.44,70,7.73,-41.7,16.721,0.388,5.81,11.8,441234170,-701064875,44.123417,-70.1064875
10/6/2020,16:03:01,0,<site>,1.18,90.7,0.387,109.1,90,91.9,8.74,0.55,0.05,107.7,1.44,70,7.73,-41.7,16.721,0.387,5.81,11.8,441234166,-701064818,44.1234166,-70.1064818
10/6/2020,16:03:02,0,<site>,1.19,90.7,0.387,109.1,90,91.9,8.74,0.55,0.05,107.7,1.44,70,7.73,-41.8,16.721,0.388,5.81,11.8,441234166,-701064818,44.1234166,-70.1064818
10/6/2020,16:03:03,0,<site>,1.19,90.7,0.387,109.1,90,91.9,8.75,0.55,0.05,107.7,1.44,70,7.73,-41.8,16.722,0.387,5.81,11.8,441234163,-701064710,44.1234163,-70.106471
10/6/2020,16:03:04,0,<site>,1.2,90.7,0.387,109.1,90,91.9,8.75,0.55,0.05,107.7,1.45,70,7.73,-41.8,16.722,0.388,5.81,11.8,441234165,-701064674,44.1234165,-70.1064674
10/6/2020,16:03:05,0,<site>,1.2,90.7,0.387,109.2,90,91.9,8.75,0.55,0.05,107.7,1.46,70,7.73,-41.9,16.722,0.387,5.81,11.8,441234163,-701064646,44.1234163,-70.1064646
10/6/2020,16:03:06,0,<site>,1.21,90.7,0.387,109.2,90,91.9,8.75,0.55,0.05,107.7,1.46,70,7.73,-41.9,16.722,0.387,5.82,11.8,441234163,-701064646,44.1234163,-70.1064646
10/6/2020,16:03:07,0,<site>,1.21,90.7,0.387,109.1,90,91.9,8.75,0.55,0.05,107.7,1.46,70,7.73,-41.9,16.722,0.387,5.82,11.8,441234168,-701064603,44.1234168,-70.1064603
10/6/2020,16:03:08,0,<site>,1.21,90.7,0.387,109.2,90,92,8.75,0.55,0.05,107.7,1.47,70,7.73,-42,16.722,0.388,5.82,11.8,441234170,-701064606,44.123417,-70.1064606
10/6/2020,16:03:09,0,<site>,1.21,90.7,0.387,109.2,90.1,92,8.75,0.55,0.05,107.7,1.47,70,7.73,-42,16.722,0.387,5.82,11.8,441234170,-701064606,44.123417,-70.1064606
10/6/2020,16:03:10,0,<site>,1.22,90.7,0.387,109.1,90.1,92,8.75,0.55,0.05,107.7,1.47,70,7.73,-42,16.723,0.388,5.82,11.8,441234188,-701064612,44.1234188,-70.1064612
10/6/2020,16:03:11,0,<site>,1.23,90.7,0.387,109.1,90.1,92,8.76,0.55,0.05,107.7,1.47,70,7.73,-42,16.723,0.388,5.82,11.8,441234217,-701064631,44.1234217,-70.1064631
10/6/2020,16:03:12,0,<site>,1.22,90.7,0.387,109.2,90.1,92,8.76,0.55,0.05,107.7,1.46,70,7.73,-42,16.724,0.388,5.82,11.8,441234217,-701064631,44.1234217,-70.1064631
10/6/2020,16:03:13,0,<site>,1.22,90.7,0.387,109.2,90.1,92,8.76,0.55,0.05,107.8,1.46,70,7.73,-42,16.725,0.388,5.82,11.8,441234317,-701064701,44.1234317,-70.1064701
10/6/2020,16:03:14,0,<site>,1.22,90.7,0.387,109.2,90.1,92,8.76,0.55,0.05,107.8,1.45,70,7.73,-42,16.726,0.388,5.82,11.8,441234375,-701064735,44.1234375,-70.1064735
10/6/2020,16:03:15,0,<site>,1.21,90.7,0.387,109.2,90.1,92,8.76,0.55,0.05,107.8,1.45,70,7.73,-42,16.727,0.388,5.82,11.8,441234445,-701064762,44.1234445,-70.1064762
10/6/2020,16:03:16,0,<site>,1.21,90.7,0.387,109.2,90.1,92,8.76,0.55,0.05,107.8,1.44,70,7.73,-42,16.729,0.387,5.82,11.8,441234499,-701064775,44.1234499,-70.1064775
10/6/2020,16:03:17,0,<site>,1.21,90.7,0.387,109.2,90.1,92.1,8.76,0.55,0.05,107.8,1.44,70,7.73,-42,16.731,0.388,5.82,11.8,441234613,-701064785,44.1234613,-70.1064785
10/6/2020,16:03:18,0,<site>,1.21,90.7,0.387,109.2,90.1,92.1,8.76,0.55,0.05,107.7,1.43,70,7.73,-42,16.733,0.388,5.82,11.8,441234613,-701064785,44.1234613,-70.1064785
10/6/2020,16:03:19,0,<site>,1.21,90.7,0.387,109.2,90.2,92.1,8.76,0.55,0.05,107.7,1.44,70,7.73,-42,16.734,0.388,5.82,11.8,441234712,-701064776,44.1234712,-70.1064776
10/6/2020,16:03:20,0,<site>,1.22,90.7,0.387,109.2,90.2,92.1,8.76,0.55,0.05,107.7,1.44,70,7.73,-42,16.736,0.388,5.82,11.8,441234802,-701064742,44.1234802,-70.1064742
10/6/2020,16:03:21,0,<site>,1.2,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.45,70,7.73,-42,16.737,0.387,5.82,11.8,441234842,-701064722,44.1234842,-70.1064722
10/6/2020,16:03:22,0,<site>,1.19,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.44,70,7.73,-42,16.739,0.388,5.82,11.8,441234874,-701064699,44.1234874,-70.1064699
10/6/2020,16:03:23,0,<site>,1.19,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.44,70,7.73,-42,16.741,0.388,5.82,11.8,441234927,-701064649,44.1234927,-70.1064649
10/6/2020,16:03:24,0,<site>,1.19,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.43,70,7.73,-42.1,16.742,0.388,5.82,11.8,441234957,-701064616,44.1234957,-70.1064616
10/6/2020,16:03:25,0,<site>,1.18,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.43,70,7.73,-42.1,16.743,0.387,5.82,11.8,441234986,-701064581,44.1234986,-70.1064581
10/6/2020,16:03:26,0,<site>,1.18,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.6,1.43,70,7.73,-42.1,16.744,0.387,5.82,11.8,441235011,-701064549,44.1235011,-70.1064549
10/6/2020,16:03:27,0,<site>,1.18,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.6,1.44,70,7.73,-42.1,16.745,0.388,5.82,11.8,441235041,-701064518,44.1235041,-70.1064518
10/6/2020,16:03:28,0,<site>,1.18,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.6,1.43,70,7.73,-42.1,16.745,0.388,5.82,11.8,441235070,-701064484,44.123507,-70.1064484
10/6/2020,16:03:29,0,<site>,1.18,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.6,1.43,70,7.73,-42.1,16.746,0.388,5.82,11.8,441235093,-701064446,44.1235093,-70.1064446
10/6/2020,16:03:30,0,<site>,1.18,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.43,70,7.73,-42.1,16.746,0.387,5.82,11.8,441235120,-701064406,44.123512,-70.1064406
10/6/2020,16:03:31,0,<site>,1.18,90.7,0.387,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.44,70,7.73,-42.1,16.747,0.387,5.82,11.8,441235152,-701064359,44.1235152,-70.1064359
10/6/2020,16:03:32,0,<site>,1.18,90.7,0.388,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.45,70,7.73,-42.1,16.747,0.389,5.82,11.8,441235189,-701064314,44.1235189,-70.1064314
10/6/2020,16:03:33,0,<site>,1.19,90.7,0.388,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.45,70,7.73,-42.1,16.748,0.389,5.82,11.8,441235225,-701064269,44.1235225,-70.1064269
10/6/2020,16:03:34,0,<site>,1.2,90.7,0.388,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.45,70,7.73,-42,16.749,0.388,5.82,11.8,441235263,-701064228,44.1235263,-70.1064228
10/6/2020,16:03:35,0,<site>,1.21,90.7,0.388,109.1,90.2,92.1,8.76,0.551,0.05,107.7,1.46,70,7.73,-42,16.75,0.387,5.82,11.8,441235349,-701064152,44.1235349,-70.1064152
10/6/2020,16:03:36,0,<site>,1.22,90.7,0.388,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.46,70,7.73,-42,16.752,0.387,5.82,11.8,441235402,-701064120,44.1235402,-70.106412
10/6/2020,16:03:37,0,<site>,1.23,90.7,0.388,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.46,70,7.73,-41.9,16.753,0.387,5.82,11.8,441235402,-701064120,44.1235402,-70.106412
10/6/2020,16:03:38,0,<site>,1.23,90.7,0.388,109.1,90.2,92.1,8.76,0.55,0.05,107.7,1.46,70,7.73,-41.9,16.753,0.388,5.82,11.8,441235402,-701064120,44.1235402,-70.106412
