Date, Time, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_vfr_hud_t.groundspeed, mavlink_vfr_hud_t.heading, mavlink_mission_request_t.seq, mavlink_mission_request_t.mission_type, mavlink_mission_request_t.target_component, mavlink_mission_item_int_t.current, mavlink_mission_count_t.count, mavlink_mission_current_t.seq
10/6/2020, 12:59:58 ,0.02051713,-0.01945019,2.941652,0.00474196,-0.0776224,-0.02205913,0.592728,169,33,0,190,0, t,24
10/6/2020, 12:59:58 ,0.02051713,-0.01945019,2.941652,0.00474196,-0.0776224,-0.02205913,0.5694275,168,33,0,190,0, t,24
10/6/2020, 12:59:58 ,0.02051713,-0.01945019,2.941652,0.00474196,-0.0776224,-0.02205913,0.5694275,168,33,0,190,0, t,24
10/6/2020, 12:59:58 ,0.01703465,-0.004330438,2.929004,-0.03084443,0.006053788,-0.03871389,0.5694275,168,33,0,190,0, t,24
10/6/2020, 12:59:58 ,0.01703465,-0.004330438,2.929004,-0.03084443,0.006053788,-0.03871389,0.5342306,167,33,0,190,0, t,24
10/6/2020, 12:59:59 ,0.01703465,-0.004330438,2.929004,-0.03084443,0.006053788,-0.03871389,0.5342306,167,33,0,190,0, t,24
10/6/2020, 12:59:59 ,0.02252097,-0.02119685,2.919306,-0.08451191,-0.1283018,0.005511835,0.5342306,167,33,0,190,0, t,24
10/6/2020, 12:59:59 ,0.02252097,-0.02119685,2.919306,-0.08451191,-0.1283018,0.005511835,0.5296558,167,33,0,190,0, t,24
10/6/2020, 12:59:59 ,0.0298613,-0.005064834,2.912046,0.05060023,0.06033246,-0.04877566,0.5296558,167,33,0,190,0, t,24
10/6/2020, 12:59:59 ,0.0298613,-0.005064834,2.912046,0.05060023,0.06033246,-0.04877566,0.5298065,166,33,0,190,0, t,24
10/6/2020, 1:00:00 ,0.0298613,-0.005064834,2.912046,0.05060023,0.06033246,-0.04877566,0.5298065,166,33,0,190,0, t,24
10/6/2020, 1:00:00 ,0.0186481,-0.000866279,2.918415,-0.04207034,-0.02318168,0.04347034,0.5298065,166,33,0,190,0, t,24
10/6/2020, 1:00:00 ,0.0186481,-0.000866279,2.918415,-0.04207034,-0.02318168,0.04347034,0.517941,167,33,0,190,0, t,24
10/6/2020, 1:00:00 ,0.03309159,0.004065432,2.90918,0.05271021,0.1218499,-0.02745488,0.517941,167,33,0,190,0, t,24
10/6/2020, 1:00:00 ,0.03309159,0.004065432,2.90918,0.05271021,0.1218499,-0.02745488,0.5037058,166,33,0,190,0, t,24
10/6/2020, 1:00:01 ,0.03309159,0.004065432,2.90918,0.05271021,0.1218499,-0.02745488,0.5037058,166,33,0,190,0, t,24
10/6/2020, 1:00:01 ,0.01693346,-0.01744749,2.907575,-0.0383211,0.007306866,-0.008075716,0.5037058,166,33,0,190,0, t,24
10/6/2020, 1:00:01 ,0.01693346,-0.01744749,2.907575,-0.0383211,0.007306866,-0.008075716,0.502319,166,33,0,190,0, t,24
10/6/2020, 1:00:01 ,0.01693346,-0.01744749,2.907575,-0.0383211,0.007306866,-0.008075716,0.502319,166,33,0,190,0, t,24
10/6/2020, 1:00:02 ,0.02490614,0.001259975,2.885182,-0.03040336,0.05931637,-0.05419056,0.502319,166,33,0,190,0, t,24
10/6/2020, 1:00:02 ,0.02490614,0.001259975,2.885182,-0.03040336,0.05931637,-0.05419056,0.4861395,165,33,0,190,0, t,24
10/6/2020, 1:00:02 ,0.02829896,-0.01416522,2.863182,-0.05583808,0.02286335,-0.05199468,0.4861395,165,33,0,190,0, t,24
10/6/2020, 1:00:02 ,0.02829896,-0.01416522,2.863182,-0.05583808,0.02286335,-0.05199468,0.4934627,164,33,0,190,0, t,24
10/6/2020, 1:00:03 ,0.02829896,-0.01416522,2.863182,-0.05583808,0.02286335,-0.05199468,0.4934627,164,33,0,190,0, t,24
10/6/2020, 1:00:03 ,0.01667488,-0.01972407,2.827205,-0.06121894,-0.1092502,-0.04862441,0.4934627,164,33,0,190,0, t,24
10/6/2020, 1:00:03 ,0.01667488,-0.01972407,2.827205,-0.06121894,-0.1092502,-0.04862441,0.4822646,161,33,0,190,0, t,24
10/6/2020, 1:00:03 ,0.01667488,-0.01972407,2.827205,-0.06121894,-0.1092502,-0.04862441,0.4822646,161,33,0,190,0, t,24
10/6/2020, 1:00:04 ,0.03851121,0.003077395,2.79015,-0.07067198,-0.08882408,-0.04871193,0.4822646,161,33,0,190,0, t,24
10/6/2020, 1:00:04 ,0.03851121,0.003077395,2.79015,-0.07067198,-0.08882408,-0.04871193,0.4860689,159,33,0,190,0, t,24
10/6/2020, 1:00:04 ,0.02642197,-0.01083895,2.752972,0.01757982,0.1120909,-0.03255357,0.4860689,159,33,0,190,0, t,24
10/6/2020, 1:00:04 ,0.02642197,-0.01083895,2.752972,0.01757982,0.1120909,-0.03255357,0.5109476,157,33,0,190,0, t,24
10/6/2020, 1:00:04 ,0.02642197,-0.01083895,2.752972,0.01757982,0.1120909,-0.03255357,0.5109476,157,33,0,190,0, t,24
10/6/2020, 1:00:04 ,0.03219615,-0.02880783,2.718246,0.02352803,-0.1160012,-0.05328445,0.5109476,157,33,0,190,0, t,24
10/6/2020, 1:00:04 ,0.03219615,-0.02880783,2.718246,0.02352803,-0.1160012,-0.05328445,0.5124845,155,33,0,190,0, t,24
10/6/2020, 1:00:05 ,0.03219615,-0.02880783,2.718246,0.02352803,-0.1160012,-0.05328445,0.5124845,155,33,0,190,0, t,24
10/6/2020, 1:00:05 ,0.02699208,-0.01466776,2.694026,-0.01774636,-0.3295622,-0.06019406,0.5124845,155,33,0,190,0, t,24
10/6/2020, 1:00:05 ,0.02699208,-0.01466776,2.694026,-0.01774636,-0.3295622,-0.06019406,0.5397593,154,33,0,190,0, t,24
10/6/2020, 1:00:05 ,0.02699208,-0.01466776,2.694026,-0.01774636,-0.3295622,-0.06019406,0.5397593,154,33,0,190,0, t,24
10/6/2020, 1:00:06 ,0.03689503,0.01904483,2.665805,0.09772791,-0.2186903,-0.06112029,0.5397593,154,33,0,190,0, t,24
10/6/2020, 1:00:06 ,0.03689503,0.01904483,2.665805,0.09772791,-0.2186903,-0.06112029,0.5220689,152,33,0,190,0, t,24
10/6/2020, 1:00:06 ,0.02422978,0.05141582,2.655035,0.04207842,0.2088871,-0.07684602,0.5220689,152,33,0,190,0, t,24
10/6/2020, 1:00:06 ,0.02422978,0.05141582,2.655035,0.04207842,0.2088871,-0.07684602,0.4671519,152,33,0,190,0, t,24
10/6/2020, 1:00:06 ,0.02422978,0.05141582,2.655035,0.04207842,0.2088871,-0.07684602,0.4671519,152,33,0,190,0, t,24
10/6/2020, 1:00:07 ,0.02050893,0.04216786,2.649614,0.02963153,0.2744063,-0.02381956,0.4671519,152,33,0,190,0, t,24
10/6/2020, 1:00:07 ,0.02050893,0.04216786,2.649614,0.02963153,0.2744063,-0.02381956,0.4854727,151,33,0,190,0, t,24
10/6/2020, 1:00:07 ,0.02050893,0.04216786,2.649614,0.02963153,0.2744063,-0.02381956,0.4854727,151,33,0,190,0, t,24
10/6/2020, 1:00:07 ,0.03037087,0.03602944,2.65355,0.008462891,0.2344566,-0.00681481,0.4854727,151,33,0,190,0, t,24
10/6/2020, 1:00:07 ,0.03037087,0.03602944,2.65355,0.008462891,0.2344566,-0.00681481,0.4917788,152,33,0,190,0, t,24
10/6/2020, 1:00:07 ,0.02409723,0.002183989,2.669735,0.01370358,0.1820802,0.03633663,0.4917788,152,33,0,190,0, t,24
10/6/2020, 1:00:07 ,0.02409723,0.002183989,2.669735,0.01370358,0.1820802,0.03633663,0.5265117,152,33,0,190,0, t,24
10/6/2020, 1:00:08 ,0.02409723,0.002183989,2.669735,0.01370358,0.1820802,0.03633663,0.5265117,152,33,0,190,0, t,24
10/6/2020, 1:00:08 ,0.02738282,-0.01770303,2.693479,0.01108648,-0.0310573,0.07761141,0.5265117,152,33,0,190,0, t,24
10/6/2020, 1:00:08 ,0.02738282,-0.01770303,2.693479,0.01108648,-0.0310573,0.07761141,0.5703049,154,33,0,190,0, t,24
10/6/2020, 1:00:08 ,0.02738282,-0.01770303,2.693479,0.01108648,-0.0310573,0.07761141,0.5703049,154,33,0,190,0, t,24
10/6/2020, 1:00:09 ,0.02446453,-0.02817345,2.712059,0.0109637,-0.1315222,0.03907354,0.5703049,154,33,0,190,0, t,24
10/6/2020, 1:00:09 ,0.02446453,-0.02817345,2.712059,0.0109637,-0.1315222,0.03907354,0.6280679,155,33,0,190,0, t,24
10/6/2020, 1:00:09 ,0.02446453,-0.02817345,2.712059,0.0109637,-0.1315222,0.03907354,0.6280679,155,33,0,190,0, t,24
10/6/2020, 1:00:10 ,0.03603377,-0.01920657,2.735058,0.08770835,-0.05428275,0.02771834,0.6280679,155,33,0,190,0, t,24
10/6/2020, 1:00:10 ,0.03603377,-0.01920657,2.735058,0.08770835,-0.05428275,0.02771834,0.6388128,156,33,0,190,0, t,24
10/6/2020, 1:00:10 ,0.007634941,-0.03605919,2.765544,0.02393151,-0.2863023,0.006467896,0.6388128,156,33,0,190,0, t,24
10/6/2020, 1:00:10 ,0.007634941,-0.03605919,2.765544,0.02393151,-0.2863023,0.006467896,0.6341711,158,33,0,190,0, t,24
10/6/2020, 1:00:10 ,0.007634941,-0.03605919,2.765544,0.02393151,-0.2863023,0.006467896,0.6341711,158,33,0,190,0, t,24
10/6/2020, 1:00:11 ,0.02967172,0.02307394,2.770586,-0.1020117,-0.09304167,0.02758943,0.6341711,158,33,0,190,0, t,24
10/6/2020, 1:00:11 ,0.02967172,0.02307394,2.770586,-0.1020117,-0.09304167,0.02758943,0.6726859,158,33,0,190,0, t,24
10/6/2020, 1:00:11 ,0.02967172,0.02307394,2.770586,-0.1020117,-0.09304167,0.02758943,0.6726859,158,33,0,190,0, t,24
10/6/2020, 1:00:11 ,0.03955253,0.03358881,2.772779,0.05747837,0.2342434,-0.01856157,0.6726859,158,33,0,190,0, t,24
10/6/2020, 1:00:11 ,0.03955253,0.03358881,2.772779,0.05747837,0.2342434,-0.01856157,0.6309167,158,33,0,190,0, t,24
10/6/2020, 1:00:11 ,0.01973209,-0.04794583,2.771415,0.08513603,-0.09124006,-0.01440136,0.6309167,158,33,0,190,0, t,24
10/6/2020, 1:00:11 ,0.01973209,-0.04794583,2.771415,0.08513603,-0.09124006,-0.01440136,0.6301715,158,33,0,190,0, t,24
10/6/2020, 1:00:12 ,0.01973209,-0.04794583,2.771415,0.08513603,-0.09124006,-0.01440136,0.6301715,158,33,0,190,0, t,24
10/6/2020, 1:00:12 ,0.01651921,0.00203548,2.764145,-0.06641133,-0.3278628,-0.02722922,0.6301715,158,33,0,190,0, t,24
10/6/2020, 1:00:12 ,0.01651921,0.00203548,2.764145,-0.06641133,-0.3278628,-0.02722922,0.7019511,158,33,0,190,0, t,24
10/6/2020, 1:00:12 ,0.01651921,0.00203548,2.764145,-0.06641133,-0.3278628,-0.02722922,0.7019511,158,33,0,190,0, t,24
10/6/2020, 1:00:13 ,0.0261991,0.02831973,2.777035,0.002905827,0.2420648,0.03468268,0.7019511,158,33,0,190,0, t,24
10/6/2020, 1:00:13 ,0.0261991,0.02831973,2.777035,0.002905827,0.2420648,0.03468268,0.5965897,159,33,0,190,0, t,24
10/6/2020, 1:00:13 ,0.02597173,-0.01580461,2.795287,0.01394065,0.1368205,0.05576342,0.5965897,159,33,0,190,0, t,24
10/6/2020, 1:00:13 ,0.02597173,-0.01580461,2.795287,0.01394065,0.1368205,0.05576342,0.6106521,160,33,0,190,0, t,24
10/6/2020, 1:00:13 ,0.02597173,-0.01580461,2.795287,0.01394065,0.1368205,0.05576342,0.6106521,160,33,0,190,0, t,24
10/6/2020, 1:00:14 ,0.01781427,-0.01822693,2.811116,0.02804389,-0.2106512,0.008144408,0.6106521,160,33,0,190,0, t,24
10/6/2020, 1:00:14 ,0.01781427,-0.01822693,2.811116,0.02804389,-0.2106512,0.008144408,0.62449,161,33,0,190,0, t,24
10/6/2020, 1:00:14 ,0.01781427,-0.01822693,2.811116,0.02804389,-0.2106512,0.008144408,0.62449,161,33,0,190,0, t,24
10/6/2020, 1:00:14 ,0.01731202,-0.009381082,2.847569,-0.08279379,-0.1439662,0.05725383,0.62449,161,33,0,190,0, t,24
10/6/2020, 1:00:14 ,0.01731202,-0.009381082,2.847569,-0.08279379,-0.1439662,0.05725383,0.6240487,163,33,0,190,0, t,24
10/6/2020, 1:00:14 ,0.02685589,0.01213781,2.871557,0.05118319,0.08380591,0.06456136,0.6240487,163,33,0,190,0, t,24
10/6/2020, 1:00:14 ,0.02685589,0.01213781,2.871557,0.05118319,0.08380591,0.06456136,0.6428246,164,33,0,190,0, t,24
10/6/2020, 1:00:15 ,0.02685589,0.01213781,2.871557,0.05118319,0.08380591,0.06456136,0.6428246,164,33,0,190,0, t,24
10/6/2020, 1:00:15 ,0.02082281,0.00284205,2.90294,-0.000721614,0.0842403,0.07522716,0.6428246,164,33,0,190,0, t,24
10/6/2020, 1:00:15 ,0.02082281,0.00284205,2.90294,-0.000721614,0.0842403,0.07522716,0.6290421,166,33,0,190,0, t,24
10/6/2020, 1:00:15 ,0.02082281,0.00284205,2.90294,-0.000721614,0.0842403,0.07522716,0.6290421,166,33,0,190,0, t,24
10/6/2020, 1:00:16 ,0.02389525,-0.01320131,2.932529,0.01906565,0.1456149,0.06066547,0.6290421,166,33,0,190,0, t,24
10/6/2020, 1:00:16 ,0.02389525,-0.01320131,2.932529,0.01906565,0.1456149,0.06066547,0.6174518,168,33,0,190,0, t,24
10/6/2020, 1:00:16 ,0.01814728,-0.0279334,2.952868,-0.02072599,-0.2694316,0.03286115,0.6174518,168,33,0,190,0, t,24
10/6/2020, 1:00:16 ,0.01814728,-0.0279334,2.952868,-0.02072599,-0.2694316,0.03286115,0.6548389,169,33,0,190,0, t,24
10/6/2020, 1:00:16 ,0.01814728,-0.0279334,2.952868,-0.02072599,-0.2694316,0.03286115,0.6548389,169,33,0,190,0, t,24
10/6/2020, 1:00:17 ,0.01188277,0.008733492,2.982442,-0.05983858,0.01606122,0.0575555,0.6548389,169,33,0,190,0, t,24
10/6/2020, 1:00:17 ,0.01188277,0.008733492,2.982442,-0.05983858,0.01606122,0.0575555,0.6507713,170,33,0,190,0, t,24
10/6/2020, 1:00:17 ,0.01188277,0.008733492,2.982442,-0.05983858,0.01606122,0.0575555,0.6507713,170,33,0,190,0, t,24
10/6/2020, 1:00:17 ,0.03643816,0.01504851,2.994669,-0.02115944,0.1716479,0.05169218,0.6507713,170,33,0,190,0, t,24
10/6/2020, 1:00:17 ,0.03643816,0.01504851,2.994669,-0.02115944,0.1716479,0.05169218,0.6417441,171,33,0,190,0, t,24
10/6/2020, 1:00:17 ,0.01703784,-0.03415073,3.005573,0.1273855,-0.04791572,-0.000635158,0.6417441,171,33,0,190,0, t,24
10/6/2020, 1:00:18 ,0.01703784,-0.03415073,3.005573,0.1273855,-0.04791572,-0.000635158,0.6306589,172,33,0,190,0, t,24
10/6/2020, 1:00:18 ,0.01703784,-0.03415073,3.005573,0.1273855,-0.04791572,-0.000635158,0.6306589,172,33,0,190,0, t,24
10/6/2020, 1:00:18 ,0.01130814,-0.0188531,3.015615,-0.09520066,-0.2130269,-0.0252256,0.6306589,172,33,0,190,0, t,24
10/6/2020, 1:00:18 ,0.01130814,-0.0188531,3.015615,-0.09520066,-0.2130269,-0.0252256,0.6696186,172,33,0,190,0, t,24
10/6/2020, 1:00:18 ,0.03571551,0.01655512,3.019607,0.03321169,0.005337118,0.008099181,0.6696186,172,33,0,190,0, t,24
10/6/2020, 1:00:18 ,0.03571551,0.01655512,3.019607,0.03321169,0.005337118,0.008099181,0.6378649,173,33,0,190,0, t,24
10/6/2020, 1:00:18 ,0.03571551,0.01655512,3.019607,0.03321169,0.005337118,0.008099181,0.6378649,173,33,0,190,0, t,24
10/6/2020, 1:00:19 ,0.02296722,0.008743722,3.012883,0.05777097,0.2174353,-0.003268023,0.6378649,173,33,0,190,0, t,24
10/6/2020, 1:00:19 ,0.02296722,0.008743722,3.012883,0.05777097,0.2174353,-0.003268023,0.6230761,172,33,0,190,0, t,24
10/6/2020, 1:00:19 ,0.02296722,0.008743722,3.012883,0.05777097,0.2174353,-0.003268023,0.6230761,172,33,0,190,0, t,24
10/6/2020, 1:00:20 ,0.0213882,-0.02890392,3.00233,0.003574152,0.02386215,-0.03370874,0.6230761,172,33,0,190,0, t,24
10/6/2020, 1:00:20 ,0.0213882,-0.02890392,3.00233,0.003574152,0.02386215,-0.03370874,0.6144782,172,33,0,190,0, t,24
10/6/2020, 1:00:20 ,0.01718879,-0.00355681,2.983715,-0.1013598,-0.2962845,-0.02597084,0.6144782,172,33,0,190,0, t,24
10/6/2020, 1:00:20 ,0.01718879,-0.00355681,2.983715,-0.1013598,-0.2962845,-0.02597084,0.6382536,170,33,0,190,0, t,24
10/6/2020, 1:00:20 ,0.01718879,-0.00355681,2.983715,-0.1013598,-0.2962845,-0.02597084,0.6382536,170,33,0,190,0, t,24
10/6/2020, 1:00:21 ,0.0380856,0.02199944,2.972388,0.04375449,0.1201253,-0.04131595,0.6382536,170,33,0,190,0, t,24
10/6/2020, 1:00:21 ,0.0380856,0.02199944,2.972388,0.04375449,0.1201253,-0.04131595,0.5912041,170,33,0,190,0, t,24
10/6/2020, 1:00:21 ,0.0380856,0.02199944,2.972388,0.04375449,0.1201253,-0.04131595,0.5912041,170,33,0,190,0, t,24
10/6/2020, 1:00:21 ,0.03379598,-0.005172022,2.957454,0.07235864,0.09794983,-0.02592569,0.5912041,170,33,0,190,0, t,24
10/6/2020, 1:00:21 ,0.03379598,-0.005172022,2.957454,0.07235864,0.09794983,-0.02592569,0.5778116,169,33,0,190,0, t,24
10/6/2020, 1:00:21 ,0.007348681,-0.01683524,2.953805,-0.01644074,-0.1100311,-0.02470982,0.5778116,169,33,0,190,0, t,24
10/6/2020, 1:00:21 ,0.007348681,-0.01683524,2.953805,-0.01644074,-0.1100311,-0.02470982,0.5985262,169,33,0,190,0, t,24
10/6/2020, 1:00:22 ,0.007348681,-0.01683524,2.953805,-0.01644074,-0.1100311,-0.02470982,0.5985262,169,33,0,190,0, t,24
10/6/2020, 1:00:22 ,0.02979643,0.01683471,2.961827,-0.08211721,-0.0727105,0.03677522,0.5985262,169,33,0,190,0, t,24
10/6/2020, 1:00:22 ,0.02979643,0.01683471,2.961827,-0.08211721,-0.0727105,0.03677522,0.5674675,169,33,0,190,0, t,24
10/6/2020, 1:00:22 ,0.02979643,0.01683471,2.961827,-0.08211721,-0.0727105,0.03677522,0.5674675,169,33,0,190,0, t,24
10/6/2020, 1:00:23 ,0.0303405,-0.008066725,2.979689,0.03311491,0.112913,0.03562186,0.5674675,169,33,0,190,0, t,24
10/6/2020, 1:00:23 ,0.0303405,-0.008066725,2.979689,0.03311491,0.112913,0.03562186,0.5811154,170,33,0,190,0, t,24
10/6/2020, 1:00:23 ,0.02028414,-0.00400861,3.002221,-0.009225356,-0.04047948,0.06148493,0.5811154,170,33,0,190,0, t,24
10/6/2020, 1:00:23 ,0.02028414,-0.00400861,3.002221,-0.009225356,-0.04047948,0.06148493,0.59593,172,33,0,190,0, t,24
10/6/2020, 1:00:23 ,0.02028414,-0.00400861,3.002221,-0.009225356,-0.04047948,0.06148493,0.59593,172,33,0,190,0, t,24
10/6/2020, 1:00:24 ,0.03136778,0.01417839,3.023089,-0.01694632,0.19567,0.05612659,0.59593,172,33,0,190,0, t,24
10/6/2020, 1:00:24 ,0.03136778,0.01417839,3.023089,-0.01694632,0.19567,0.05612659,0.5802757,173,33,0,190,0, t,24
10/6/2020, 1:00:24 ,0.03136778,0.01417839,3.023089,-0.01694632,0.19567,0.05612659,0.5802757,173,33,0,190,0, t,24
10/6/2020, 1:00:25 ,0.03050656,-0.0109445,3.050272,-0.01408768,0.09238844,0.04197197,0.5802757,173,33,0,190,0, t,24
10/6/2020, 1:00:25 ,0.03050656,-0.0109445,3.050272,-0.01408768,0.09238844,0.04197197,0.5972407,174,33,0,190,0, t,24
10/6/2020, 1:00:25 ,0.0358627,0.01002686,3.074677,0.1094559,0.1498485,0.02493673,0.5972407,174,33,0,190,0, t,24
10/6/2020, 1:00:25 ,0.0358627,0.01002686,3.074677,0.1094559,0.1498485,0.02493673,0.587381,176,33,0,190,0, t,24
10/6/2020, 1:00:25 ,0.0358627,0.01002686,3.074677,0.1094559,0.1498485,0.02493673,0.587381,176,33,0,190,0, t,24
10/6/2020, 1:00:26 ,0.01865136,-0.002205119,3.100646,0.06179302,0.1427861,0.00316216,0.587381,176,33,0,190,0, t,24
10/6/2020, 1:00:26 ,0.01865136,-0.002205119,3.100646,0.06179302,0.1427861,0.00316216,0.6060203,177,33,0,190,0, t,24
10/6/2020, 1:00:26 ,0.01865136,-0.002205119,3.100646,0.06179302,0.1427861,0.00316216,0.6060203,177,33,0,190,0, t,24
10/6/2020, 1:00:27 ,0.01134785,-0.006001242,3.113016,-0.02210637,0.1060563,0.02626476,0.6060203,177,33,0,190,0, t,24
10/6/2020, 1:00:27 ,0.01134785,-0.006001242,3.113016,-0.02210637,0.1060563,0.02626476,0.598474,178,33,0,190,0, t,24
10/6/2020, 1:00:27 ,0.01134785,-0.006001242,3.113016,-0.02210637,0.1060563,0.02626476,0.598474,178,33,0,190,0, t,24
10/6/2020, 1:00:27 ,0.0205285,-0.000139047,3.118739,-0.02430562,0.1174887,0.01927626,0.598474,178,33,0,190,0, t,24
10/6/2020, 1:00:27 ,0.0205285,-0.000139047,3.118739,-0.02430562,0.1174887,0.01927626,0.622996,178,33,0,190,0, t,24
10/6/2020, 1:00:28 ,0.01189969,-0.007484972,3.127577,-0.02186788,-0.03549162,0.01241225,0.622996,178,33,0,190,0, t,24
10/6/2020, 1:00:28 ,0.01189969,-0.007484972,3.127577,-0.02186788,-0.03549162,0.01241225,0.6742926,179,33,0,190,0, t,24
10/6/2020, 1:00:28 ,0.01189969,-0.007484972,3.127577,-0.02186788,-0.03549162,0.01241225,0.6742926,179,33,0,190,0, t,24
10/6/2020, 1:00:28 ,0.02270355,-0.01170229,3.128734,-0.0884231,-0.06795733,0.02812503,0.6742926,179,33,0,190,0, t,24
10/6/2020, 1:00:28 ,0.02270355,-0.01170229,3.128734,-0.0884231,-0.06795733,0.02812503,0.7044269,179,33,0,190,0, t,24
10/6/2020, 1:00:28 ,0.02270355,-0.01170229,3.128734,-0.0884231,-0.06795733,0.02812503,0.7044269,179,33,0,190,0, t,24
10/6/2020, 1:00:29 ,0.02537167,-0.02431074,3.116081,-0.07782362,-0.1561655,0.02512951,0.7044269,179,33,0,190,0, t,24
10/6/2020, 1:00:29 ,0.02537167,-0.02431074,3.116081,-0.07782362,-0.1561655,0.02512951,0.6348876,178,33,0,190,0, t,24
10/6/2020, 1:00:29 ,0.02537167,-0.02431074,3.116081,-0.07782362,-0.1561655,0.02512951,0.6348876,178,33,0,190,0, t,24
10/6/2020, 1:00:29 ,0.01548109,0.009125121,3.095692,-0.04109105,0.1894334,-0.01449052,0.6348876,178,33,0,190,0, t,24
10/6/2020, 1:00:29 ,0.01548109,0.009125121,3.095692,-0.04109105,0.1894334,-0.01449052,0.6287982,177,33,0,190,0, t,24
10/6/2020, 1:00:30 ,0.02615088,0.01874531,3.094022,0.02044862,0.1872165,-0.001469655,0.6287982,177,33,0,190,0, t,24
10/6/2020, 1:00:30 ,0.02615088,0.01874531,3.094022,0.02044862,0.1872165,-0.001469655,0.5611035,177,33,0,190,0, t,24
10/6/2020, 1:00:30 ,0.02615088,0.01874531,3.094022,0.02044862,0.1872165,-0.001469655,0.5611035,177,33,0,190,0, t,24
10/6/2020, 1:00:30 ,0.02440455,0.02196119,3.091877,0.00835997,0.08657758,0.003771504,0.5611035,177,33,0,190,0, t,24
10/6/2020, 1:00:30 ,0.02440455,0.02196119,3.091877,0.00835997,0.08657758,0.003771504,0.5516638,177,33,0,190,0, t,24
10/6/2020, 1:00:31 ,0.02440455,0.02196119,3.091877,0.00835997,0.08657758,0.003771504,0.5516638,177,33,0,190,0, t,24
10/6/2020, 1:00:31 ,0.0295661,0.02414857,3.086159,-0.01070133,0.1475021,-0.02713394,0.5516638,177,33,0,190,0, t,24
10/6/2020, 1:00:31 ,0.0295661,0.02414857,3.086159,-0.01070133,0.1475021,-0.02713394,0.556371,176,33,0,190,0, t,24
10/6/2020, 1:00:32 ,0.0295661,0.02414857,3.086159,-0.01070133,0.1475021,-0.02713394,0.556371,176,33,0,190,0, t,24
10/6/2020, 1:00:32 ,0.03152913,0.007842176,3.076327,0.008519389,0.01740399,-0.01845595,0.556371,176,33,0,190,0, t,24
10/6/2020, 1:00:32 ,0.03152913,0.007842176,3.076327,0.008519389,0.01740399,-0.01845595,0.5639169,176,33,0,190,0, t,24
10/6/2020, 1:00:32 ,0.0353252,0.0235957,3.057438,0.04265924,0.2102505,-0.05165851,0.5639169,176,33,0,190,0, t,24
10/6/2020, 1:00:32 ,0.0353252,0.0235957,3.057438,0.04265924,0.2102505,-0.05165851,0.5595956,175,33,0,190,0, t,24
10/6/2020, 1:00:33 ,0.0353252,0.0235957,3.057438,0.04265924,0.2102505,-0.05165851,0.5595956,175,33,0,190,0, t,24
10/6/2020, 1:00:33 ,0.0277417,0.009320643,3.032758,-0.00616816,0.1675243,-0.04715462,0.5595956,175,33,0,190,0, t,24
10/6/2020, 1:00:33 ,0.0277417,0.009320643,3.032758,-0.00616816,0.1675243,-0.04715462,0.5620093,173,33,0,190,0, t,24
10/6/2020, 1:00:33 ,0.0277417,0.009320643,3.032758,-0.00616816,0.1675243,-0.04715462,0.5620093,173,33,0,190,0, t,24
10/6/2020, 1:00:34 ,0.03230017,-0.002723139,3.011666,0.07699122,0.1355358,-0.05257174,0.5620093,173,33,0,190,0, t,24
10/6/2020, 1:00:34 ,0.03230017,-0.002723139,3.011666,0.07699122,0.1355358,-0.05257174,0.5707192,172,33,0,190,0, t,24
10/6/2020, 1:00:34 ,0.02766066,-0.002211612,2.990253,0.01669883,0.09780323,-0.0622995,0.5707192,172,33,0,190,0, t,24
10/6/2020, 1:00:34 ,0.02766066,-0.002211612,2.990253,0.01669883,0.09780323,-0.0622995,0.56069,171,33,0,190,0, t,24
10/6/2020, 1:00:34 ,0.02766066,-0.002211612,2.990253,0.01669883,0.09780323,-0.0622995,0.56069,171,33,0,190,0, t,24
10/6/2020, 1:00:35 ,0.01699992,-0.008557886,2.964528,-0.06081909,0.04007256,-0.05102279,0.56069,171,33,0,190,0, t,24
10/6/2020, 1:00:35 ,0.01699992,-0.008557886,2.964528,-0.06081909,0.04007256,-0.05102279,0.5545636,169,33,0,190,0, t,24
10/6/2020, 1:00:35 ,0.01699992,-0.008557886,2.964528,-0.06081909,0.04007256,-0.05102279,0.5545636,169,33,0,190,0, t,24
10/6/2020, 1:00:35 ,0.02989324,-0.01034325,2.945357,-0.03753901,-0.1159195,-0.03296275,0.5545636,169,33,0,190,0, t,24
10/6/2020, 1:00:35 ,0.02989324,-0.01034325,2.945357,-0.03753901,-0.1159195,-0.03296275,0.5424116,168,33,0,190,0, t,24
10/6/2020, 1:00:35 ,0.03771999,0.009884369,2.927531,0.07979852,0.01693998,-0.05097005,0.5424116,168,33,0,190,0, t,24
10/6/2020, 1:00:35 ,0.03771999,0.009884369,2.927531,0.07979852,0.01693998,-0.05097005,0.5283129,167,33,0,190,0, t,24
10/6/2020, 1:00:36 ,0.03771999,0.009884369,2.927531,0.07979852,0.01693998,-0.05097005,0.5283129,167,33,0,190,0, t,24
10/6/2020, 1:00:36 ,0.01955979,0.009747475,2.91462,-0.0654775,-0.02242865,-0.01948125,0.5283129,167,33,0,190,0, t,24
