Date, Time, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_vfr_hud_t.groundspeed, mavlink_vfr_hud_t.heading, mavlink_mission_request_t.seq, mavlink_mission_request_t.mission_type, mavlink_mission_request_t.target_component, mavlink_mission_item_int_t.current, mavlink_mission_count_t.count, mavlink_global_position_int_t.lat, mavlink_global_position_int_t.lon
10/6/2020, 12:22:26 ,0.009982387,0.007784009,-2.501163,-0.06557573,0.07569186,0.01855515,0.5351166,216,33,0,190,0, t,444447596,-696012553
10/6/2020, 12:22:27 ,0.0181919,-0.008105606,-2.507307,-0.08684234,-0.000754945,0.005243818,0.490985,216,33,0,190,0, t,444447552,-696012634
10/6/2020, 12:22:28 ,0.03745158,-0.009214763,-2.511304,-0.1451284,-0.09381386,-0.004736494,0.5240473,216,33,0,190,0, t,444447530,-696012671
10/6/2020, 12:22:29 ,0.03647618,-0.03270626,-2.505441,-0.1121025,-0.04191864,0.03854501,0.520646,216,33,0,190,0, t,444447504,-696012714
10/6/2020, 12:22:30 ,0.02436064,0.007763002,-2.482587,0.02081482,0.08056191,0.00893245,0.5260885,217,33,0,190,0, t,444447457,-696012798
10/6/2020, 12:22:31 ,0.02174581,-0.02663153,-2.477849,0.02452636,0.006830608,0.01844145,0.5333464,217,33,0,190,0, t,444447432,-696012836
10/6/2020, 12:22:32 ,0.007945366,-0.001527295,-2.465633,-0.08370004,0.1494134,0.06277922,0.5513836,218,33,0,190,0, t,444447384,-696012914
10/6/2020, 12:22:33 ,0.04082539,-0.01678848,-2.462271,0.04220337,-0.02911915,-0.007936961,0.5369172,219,33,0,190,0, t,444447365,-696012944
10/6/2020, 12:22:34 ,0.01389836,-0.01966596,-2.469686,-0.07696463,-0.07473651,-0.02292319,0.5358804,219,33,0,190,0, t,444447347,-696012980
10/6/2020, 12:22:35 ,0.03885837,0.01211775,-2.468161,0.1151496,-0.00899928,-0.001821992,0.5412847,218,33,0,190,0, t,444447326,-696013013
10/6/2020, 12:22:36 ,0.02757462,0.000772115,-2.47187,0.06624177,-0.1449175,-0.0149208,0.5156186,218,33,0,190,0, t,444447306,-696013046
10/6/2020, 12:22:37 ,0.03060196,-0.01168742,-2.481922,-0.06508718,-0.09030007,-0.02246214,0.5291187,218,33,0,190,0, t,444447267,-696013121
10/6/2020, 12:22:38 ,0.009436987,-0.007668339,-2.48185,-0.02158584,-0.08738837,-0.008019447,0.5291187,218,33,0,190,0, t,444447243,-696013164
10/6/2020, 12:22:39 ,0.02166527,-0.005235817,-2.478086,0.02889766,-0.03172735,0.01391406,0.5106349,217,33,0,190,0, t,444447212,-696013208
10/6/2020, 12:22:40 ,0.01697063,-0.01274086,-2.470951,0.0280526,-0.07860613,0.00135032,0.5424696,218,33,0,190,0, t,444447141,-696013300
10/6/2020, 12:22:41 ,0.02218535,-0.01030442,-2.412856,0.07273142,-0.06358787,0.0116249,0.5326153,220,33,0,190,0, t,444447109,-696013340
10/6/2020, 12:22:42 ,0.02665416,-0.003058922,-2.386286,-0.02465439,-0.000357538,0.04101132,0.5269606,221,33,0,190,0, t,444447079,-696013378
10/6/2020, 12:22:43 ,0.01174305,-0.007340502,-2.362817,0.09518982,-0.006427391,0.04246466,0.5127324,223,33,0,190,0, t,444447056,-696013411
10/6/2020, 12:22:44 ,0.009146946,-0.001621347,-2.323685,0.004565741,0.001396371,0.03659162,0.4863195,226,33,0,190,0, t,444447036,-696013447
10/6/2020, 12:22:45 ,0.034112,-0.01257947,-2.309703,-0.03962046,0.02692525,0.01491849,0.4511727,227,33,0,190,0, t,444447008,-696013517
10/6/2020, 12:22:46 ,0.04069108,0.002508666,-2.29371,0.07821342,-0.0749075,-0.001107758,0.4658502,228,33,0,190,0, t,444446995,-696013554
10/6/2020, 12:22:47 ,0.0253449,-0.02883115,-2.285032,-0.05309349,0.001121638,-0.008418314,0.4761276,229,33,0,190,0, t,444446979,-696013595
10/6/2020, 12:22:48 ,0.0167286,0.01640004,-2.298248,-0.000957072,-0.00727006,-0.03055634,0.5442191,229,33,0,190,0, t,444446963,-696013645
10/6/2020, 12:22:49 ,0.02596802,-0.02143688,-2.317304,-0.0606357,-0.06282209,-0.03030856,0.5149927,227,33,0,190,0, t,444446932,-696013728
10/6/2020, 12:22:50 ,0.05489367,-0.01025416,-2.332963,-0.01864018,-0.01775477,-0.00342384,0.5169378,226,33,0,190,0, t,444446914,-696013767
10/6/2020, 12:22:51 ,0.04718926,-0.005253028,-2.33947,0.03721992,0.1112588,0.01768118,0.4968046,226,33,0,190,0, t,444446899,-696013803
10/6/2020, 12:22:52 ,0.04057593,0.006264567,-2.342907,0.1994599,0.04263559,-0.00467049,0.5099981,225,33,0,190,0, t,444446869,-696013879
10/6/2020, 12:22:53 ,0.01964324,0.02247611,-2.339272,0.180424,0.1258605,0.002379105,0.5007588,225,33,0,190,0, t,444446853,-696013918
10/6/2020, 12:22:54 ,0.01667286,-0.008728199,-2.340996,0.06232974,-0.1554566,-0.02924212,0.5050608,225,33,0,190,0, t,444446827,-696013999
10/6/2020, 12:22:55 ,0.02680491,-0.00093504,-2.366375,0.02405491,0.02731536,-0.002704469,0.492701,224,33,0,190,0, t,444446811,-696014043
10/6/2020, 12:22:56 ,0.04341519,-0.01349669,-2.385108,0.01444655,-0.04264997,-0.04045159,0.5009543,224,33,0,190,0, t,444446793,-696014086
10/6/2020, 12:22:57 ,0.0452548,-0.02068748,-2.415227,0.008485453,0.008912684,-0.02690158,0.5357824,221,33,0,190,0, t,444446753,-696014172
10/6/2020, 12:22:58 ,0.03323503,-0.008688405,-2.43118,0.02467528,-0.1686972,-0.0221659,0.5582387,220,33,0,190,0, t,444446732,-696014218
10/6/2020, 12:22:59 ,0.04851554,-0.005093675,-2.433244,-0.02369472,-0.1748091,-0.00640531,0.5751448,220,33,0,190,0, t,444446711,-696014254
10/6/2020, 12:23:00 ,0.05301926,-0.005075324,-2.432718,0.1450182,-0.08203511,-0.03067985,0.572069,220,33,0,190,0, t,444446689,-696014291
10/6/2020, 12:23:01 ,0.02919849,-0.007386506,-2.432598,0.2113197,-0.1373513,-0.07131106,0.5292577,221,33,0,190,0, t,444446647,-696014361
10/6/2020, 12:23:02 ,-0.001962017,-0.01661816,-2.407285,-0.06999642,0.02469782,0.02633466,0.5415346,222,33,0,190,0, t,444446627,-696014396
10/6/2020, 12:23:03 ,0.02637579,-0.0370765,-2.396823,-0.06480179,-0.106932,-0.007134998,0.5120937,222,33,0,190,0, t,444446589,-696014465
10/6/2020, 12:23:04 ,0.02769024,-0.01452187,-2.403043,0.006947096,-0.07466064,-0.009590385,0.5493269,222,33,0,190,0, t,444446570,-696014500
10/6/2020, 12:23:05 ,0.03527871,-0.02543708,-2.409091,0.01629007,-0.05575199,-0.01014897,0.5236107,221,33,0,190,0, t,444446526,-696014571
10/6/2020, 12:23:06 ,0.03280167,-0.01594523,-2.408947,-0.05859711,-0.07003215,0.02075845,0.4988551,221,33,0,190,0, t,444446508,-696014601
10/6/2020, 12:23:07 ,0.02454571,-0.00487322,-2.40728,-0.001342279,0.04294909,-0.008266889,0.4894747,221,33,0,190,0, t,444446490,-696014637
10/6/2020, 12:23:08 ,0.006035918,0.009562381,-2.387643,0.08298132,0.1225818,0.002924515,0.4938853,222,33,0,190,0, t,444446447,-696014726
10/6/2020, 12:23:09 ,0.04026278,-0.02334586,-2.40555,-0.0194228,-0.005000197,0.003992336,0.448716,222,33,0,190,0, t,444446426,-696014771
10/6/2020, 12:23:10 ,0.01779426,-0.009841666,-2.408774,-0.02208193,-0.0912334,-0.03752907,0.4536456,222,33,0,190,0, t,444446401,-696014815
10/6/2020, 12:23:11 ,0.01325029,0.001727894,-2.406024,0.04569993,0.1334777,0.03782805,0.4865084,222,33,0,190,0, t,444446373,-696014864
10/6/2020, 12:23:12 ,0.004331084,-0.005813919,-2.386735,-0.09885817,0.1591911,0.04890944,0.5112612,222,33,0,190,0, t,444446346,-696014914
10/6/2020, 12:23:13 ,0.01214892,-0.01406897,-2.383811,-0.0352082,0.009086512,0.02132668,0.5255339,223,33,0,190,0, t,444446319,-696014969
10/6/2020, 12:23:14 ,0.007966602,-0.01638505,-2.373656,-0.07051588,-0.04577144,0.008751985,0.5008337,223,33,0,190,0, t,444446288,-696015024
10/6/2020, 12:23:15 ,0.02873486,-0.008854397,-2.365982,0.173501,0.01089683,-0.01921613,0.5608177,224,33,0,190,0, t,444446240,-696015136
10/6/2020, 12:23:16 ,0.05794438,-0.01474349,-2.377648,0.05583094,-0.009436488,-0.006932526,0.5248833,224,33,0,190,0, t,444446240,-696015136
10/6/2020, 12:23:17 ,0.009334933,0.001694433,-2.382077,-0.01997232,0.05611398,-0.03356665,0.5319169,223,33,0,190,0, t,444446195,-696015228
10/6/2020, 12:23:18 ,0.01204839,-0.01887395,-2.395648,-0.1058597,0.08147789,0.003252594,0.5245773,223,33,0,190,0, t,444446170,-696015279
10/6/2020, 12:23:19 ,0.03351437,-0.000231039,-2.395188,0.09396175,-0.01853874,0.01022392,0.5206602,222,33,0,190,0, t,444446145,-696015323
10/6/2020, 12:23:20 ,0.0209242,-0.004955843,-2.390914,0.02379573,-0.03616098,0.002564841,0.5206065,222,33,0,190,0, t,444446120,-696015368
10/6/2020, 12:23:21 ,0.02708223,-0.01358541,-2.38451,-0.09297094,0.08994213,0.0272941,0.5027913,223,33,0,190,0, t,444446095,-696015410
10/6/2020, 12:23:22 ,0.01551591,-0.02693165,-2.3787,-0.01391356,-0.1104979,0.01555244,0.5247161,223,33,0,190,0, t,444446070,-696015456
10/6/2020, 12:23:23 ,0.03197402,-0.0141025,-2.368133,-0.03289031,-0.1773736,-0.003011681,0.5098352,223,33,0,190,0, t,444446047,-696015503
10/6/2020, 12:23:24 ,0.02340438,-0.01631418,-2.357485,0.03710041,0.05427895,-0.002680375,0.492662,224,33,0,190,0, t,444446023,-696015550
10/6/2020, 12:23:25 ,0.01782618,-0.01117655,-2.346788,0.005703438,-0.02373401,0.02860953,0.4891846,225,33,0,190,0, t,444445996,-696015598
10/6/2020, 12:23:26 ,0.0567216,-0.01342561,-2.347795,0.08104661,-0.04289975,-0.0123903,0.4976308,225,33,0,190,0, t,444445954,-696015703
10/6/2020, 12:23:27 ,0.003268184,-0.01213986,-2.348531,0.01714385,-0.09919325,-0.01814362,0.5505869,225,33,0,190,0, t,444445931,-696015762
10/6/2020, 12:23:28 ,0.006061953,-0.01851447,-2.348726,0.08655505,0.01663874,-0.02407091,0.5220981,225,33,0,190,0, t,444445917,-696015813
10/6/2020, 12:23:29 ,0.02947129,-0.003225192,-2.348193,-0.05908788,-0.1199877,0.005051727,0.5425027,225,33,0,190,0, t,444445890,-696015909
10/6/2020, 12:23:30 ,0.01725062,-0.01273471,-2.370365,-0.0548487,0.03265648,-0.01807441,0.5268906,224,33,0,190,0, t,444445881,-696015952
10/6/2020, 12:23:31 ,0.02959378,-0.009244859,-2.402883,-0.06893045,0.0212564,-0.008652264,0.5160794,223,33,0,190,0, t,444445867,-696015988
10/6/2020, 12:23:32 ,0.0458062,0.0119134,-2.429901,0.06037699,0.1550988,-0.03197828,0.5559439,220,33,0,190,0, t,444445839,-696016066
10/6/2020, 12:23:33 ,0.01346715,-0.003051374,-2.453006,0.04103392,0.05354283,-0.01943607,0.4965057,220,33,0,190,0, t,444445824,-696016101
10/6/2020, 12:23:34 ,0.0189528,-0.01521873,-2.464396,-0.09412508,-0.004795905,0.01507475,0.4965831,218,33,0,190,0, t,444445809,-696016138
10/6/2020, 12:23:35 ,0.0130559,-0.01400797,-2.456301,-0.03643027,0.01232128,0.01382064,0.4921676,219,33,0,190,0, t,444445774,-696016215
10/6/2020, 12:23:36 ,0.04205972,-0.01449039,-2.43109,-0.07167815,0.02062899,0.01124246,0.4970823,220,33,0,190,0, t,444445735,-696016292
10/6/2020, 12:23:37 ,0.007921267,-0.008816399,-2.43401,-0.08908454,0.008096528,0.01485479,0.5183681,220,33,0,190,0, t,444445735,-696016292
10/6/2020, 12:23:38 ,0.03938615,-0.001918521,-2.452418,-0.01219203,-0.006080977,-0.04079919,0.5266265,219,33,0,190,0, t,444445692,-696016376
10/6/2020, 12:23:39 ,0.01489297,-0.01700914,-2.481957,0.1314376,-0.04100132,-0.03092584,0.5205303,218,33,0,190,0, t,444445671,-696016419
